mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71629,torch.max,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71078,torch.nn.ZeroPad2d,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/69432,torch.movedim,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/76778,torch.addmv,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/54499,torch.nn.MaxPool1d,1.5.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/67168,torch.mul,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/61951,torch.randn,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/62508,torch.randn,1.9.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/79091,torch.randn,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/66046,torch.save,1.9.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/47201,torch.save,1.7.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/70100,torch.nn.functional.normalize,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71636,torch.median,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/78443,torch.Tensor.index_fill,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/49865,torch.solve,1.7.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71321,torch.fft.ifft,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/55629,torch.arctanh,1.7.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/68377,torch.nn.RNN,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71321,torch.fft.ifft2,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77631,torch.fmax,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/70397,torch.empty_strided,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/51732,torch.nn.functional.ctc_loss,1.8.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/69912,torch.nn.functional.ctc_loss,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/67893,torch.nn.AdaptiveMaxPool2d,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77951,torch.topk,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/80256,torch.nn.functional.dropout,1.12.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71321,torch.fft.fft,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/66924,torch.Tensor.uniform_,1.9.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/73154,torch.nn.functional.max_unpool2d,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/73504,torch.ge,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/59196,torch.zeros,1.8.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71477,torch.cummin,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/66542,torch.nn.ConvTranspose2d,1.9.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/56330,torch.nn.ConvTranspose2d,1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77838,torch.nn.Conv2d,1.12.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/53094,torch.nn.Conv2d,1.7.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77844,torch.nn.Conv2d,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/73444,torch.nn.Conv2d,1.9.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77413,torch.nn.Conv2d,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/70480,torch.nn.Conv2d,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/56698,torch.nn.Conv2d,1.7.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/51134,torch.nn.ReplicationPad3d,1.8.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/65815,torch.linalg.norm,1.9.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/78122,torch.bincount,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/49520,torch.bincount,1.5.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/53491,torch.gather,1.7.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/54135,torch.kron,1.8.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/74442,torch.kron,1.9.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/72452,torch.nn.functional.sigmoid,1.9.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/63837,torch.scatter,1.9.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71059,torch.scatter,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/61538,torch.nn.functional.pairwise_distance,1.8.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/72909,torch.svd_lowrank,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/70701,torch.nn.AdaptiveAvgPool1d,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/67081,torch.utils.dlpack.to_dlpack,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/80206,torch.nn.functional.soft_margin_loss,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77515,torch.Tensor.ne_,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/75733,torch.cumprod,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/76786,torch.cumprod,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/51933,torch.nn.functional.conv_transpose2d,1.7.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/69801,torch.nn.Dropout2d,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/69931,torch.exp,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/76347,torch.Tensor.index_select,1.12.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/65392,torch.sparse.sum,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/75733,torch.sparse.sum,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/48900,torch.addmm,1.7.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71784,torch.addmm,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71204,torch.diag,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/64535,torch.nn.GRU,1.9.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/50192,torch.nn.GRU,1.7.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/79117,torch.squeeze,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71477,torch.cummax,1.10.1
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-6p5r-g9mq-ggh2,tf.raw_ops.MatrixSetDiagV3,2.4.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/issues/55334,tf.image.resize,2.8.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-cq76-mxrc-vchh,tf.math.segment_max,2.6.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-5hx2-qx8j-qjqm,tf.keras.layers.UpSampling2D,2.6.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-cwpm-f78v-7m5c,tf.ragged.constant,2.8.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/issues/45687,tf.keras.layers.experimental.preprocessing.StringLookup,2.3.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/issues/53615,tf.linalg.eigvalsh,2.9.0
mongo_based_tools,tf,https://github.com/tensorflow/tensorflow/issues/56563,tf.reduce_mean,2.9.0
